location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
5634,"Lodhi Road, New Delhi - IMD","co",1.0051955050230026,"ppb","2025-02-18T20:16:00Z","2025-02-19T01:46:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",1.01494743257761,"ppb","2025-02-18T20:31:00Z","2025-02-19T02:01:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.9707687595486642,"ppb","2025-02-18T20:46:00Z","2025-02-19T02:16:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.9010382905602456,"ppb","2025-02-18T21:01:00Z","2025-02-19T02:31:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.8032747578620911,"ppb","2025-02-18T21:16:00Z","2025-02-19T02:46:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.8533879446983338,"ppb","2025-02-18T21:31:00Z","2025-02-19T03:01:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.8577572745084763,"ppb","2025-02-18T21:46:00Z","2025-02-19T03:16:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.812034028172493,"ppb","2025-02-18T22:01:00Z","2025-02-19T03:31:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.8366892591118813,"ppb","2025-02-18T22:16:00Z","2025-02-19T03:46:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
5634,"Lodhi Road, New Delhi - IMD","co",0.769115951359272,"ppb","2025-02-18T22:31:00Z","2025-02-19T04:01:00+05:30","Asia/Kolkata",28.5918245,77.2273074,,,,"India Meteorological Department","CPCB"
